State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Tamil_Nadu,10,26,2011,5,4,0,2,JAYARAMAN M,M,PMK,50425,47,GEN,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,33.1,no,42953,28.19,2.5,AETN190966,State-based Party,11891,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Contractor,Liberal Profession or Professional,Lawyer,State Assembly Election (AE)
Tamil_Nadu,10,26,2011,5,4,0,3,E. SARATHBABU,M,IND,7472,32,SC,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,4.9,yes,424,0.28,2.5,AETN190967,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,26,2011,5,4,0,4,DR. THAMIZHISAI SOUNDARARAJAN,F,BJP,7048,48,GEN,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,4.63,yes,5823,3.82,2.5,GETN270471,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
Tamil_Nadu,10,26,2011,5,4,0,5,SENTHIL KUMAR ARUMUGAM,M,LSP,1225,33,GEN,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,0.8,yes,189,0.12,2.5,AETN190969,Local Party,5107,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Politics,Party Worker,,,State Assembly Election (AE)
Tamil_Nadu,10,26,2011,5,4,0,6,K.N. SESHADRI,M,IJK,1036,65,GEN,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,0.68,yes,378,0.25,2.5,AETN190970,Local Party,3969,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,10,26,2011,5,4,0,7,P. KARNAN,M,BSP,658,41,SC,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,0.43,yes,62,0.04,2.5,AETN190971,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,26,2011,5,4,0,8,S. JAI SHANKAR,M,IND,596,40,GEN,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,0.39,yes,161,0.11,2.5,AETN190972,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,10,26,2011,5,4,0,9,C.M. VIJAYAKUMAR,M,PB,435,46,SC,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,0.29,yes,100,0.07,2.5,AETN190973,Local Party,6276,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,26,2011,5,4,0,10,S. BALAKRISHNAN,M,IND,335,63,GEN,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,0.22,yes,18,0.01,2.5,AETN190974,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,26,2011,5,4,0,11,M. ANBALAGAN,M,MMKA,317,48,GEN,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,0.21,yes,26,0.02,2.5,AETN190975,Local Party,11624,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,Legal Professional,,,State Assembly Election (AE)
Tamil_Nadu,10,26,2011,5,4,0,12,S. KRISHNAMOORTHY,M,IND,291,36,GEN,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,0.19,yes,47,0.03,2.5,AETN190976,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Tamil_Nadu,10,26,2011,5,4,0,13,RAMASAMY R,M,APM,244,65,SC,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,0.16,yes,107,0.07,2.5,AETN190977,Local Party,850,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Retired or Pension,,,,State Assembly Election (AE)
Tamil_Nadu,10,26,2011,5,4,0,14,S. SIVAKUMAR,M,IND,137,41,GEN,152364,227249,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,14,67.05,0.09,yes,0,0,2.5,AETN190978,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,27,2011,5,4,0,1,K.P. KANDAN,M,ADMK,145385,47,GEN,240583,357660,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,12,67.27,60.43,no,66972,27.84,2.08,AETN190979,State-based Party,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,8th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Tamil_Nadu,10,27,2011,5,4,0,2,S.S. BALAJI,M,VCK,78413,41,GEN,240583,357660,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,12,67.27,32.59,no,71138,29.57,2.08,AETN190980,Local Party,8488,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,Engineer,,,State Assembly Election (AE)
Tamil_Nadu,10,27,2011,5,4,0,3,S. MOHANDOSS GANDHI,M,BJP,7275,42,GEN,240583,357660,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,12,67.27,3.02,yes,5292,2.2,2.08,AETN190981,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Real Estate or Builder or Developer or Construction,Small Business or Self-employed,,State Assembly Election (AE)
Tamil_Nadu,10,27,2011,5,4,0,4,K. UTHARAPATHI,M,BSP,1983,61,SC,240583,357660,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,12,67.27,0.82,yes,317,0.13,2.08,GETN80217,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,27,2011,5,4,0,5,K. SINGARAJ,M,IJK,1666,37,GEN,240583,357660,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,12,67.27,0.69,yes,18,0.01,2.08,AETN190983,Local Party,3969,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,27,2011,5,4,0,6,K. NARASIMHAN,M,IND,1648,32,GEN,240583,357660,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,12,67.27,0.69,yes,521,0.22,2.08,AETN190984,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,27,2011,5,4,0,7,R. RAVI,M,IND,1127,40,GEN,240583,357660,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,12,67.27,0.47,yes,331,0.14,2.08,AETN190985,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,27,2011,5,4,0,8,M. ANBUMOZHI,M,PB,796,35,SC,240583,357660,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,12,67.27,0.33,yes,88,0.04,2.08,AETN190986,Local Party,6276,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,27,2011,5,4,0,9,T. SHEELA,F,MGRTK,708,43,GEN,240583,357660,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,12,67.27,0.29,yes,14,0.01,2.08,AETN190987,Local Party,5418,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,27,2011,5,4,0,10,J. DHAMOTHARAN,M,MMKA,694,62,GEN,240583,357660,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,12,67.27,0.29,yes,241,0.1,2.08,AETN190988,Local Party,11624,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Former Government,Ex Govt Employee,,,State Assembly Election (AE)
Tamil_Nadu,10,27,2011,5,4,0,11,A. KANDHASAMY,M,IND,453,43,GEN,240583,357660,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,12,67.27,0.19,yes,18,0.01,2.08,AETN272535,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,27,2011,5,4,0,12,K. ANGAMUTHU,M,IND,435,57,GEN,240583,357660,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,12,67.27,0.18,yes,0,0,2.08,AETN190990,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,1,S. RAMACHANDRAN,M,DMDK,76537,73,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,45.52,no,5754,3.42,2.56,AETN190991,Local Party,2956,FALSE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,Engineer,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,2,DR. K.GHAYATHRI DEVI,F,INC,70783,40,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,42.1,no,61155,36.37,2.56,AETN190992,National Party,3482,FALSE,2,INC,3482,MADURANTHAKAM,FALSE,TRUE,1,FALSE,TRUE,TRUE,Graduate Professional,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,3,S. SATHYA NARAYANAN,M,BJP,9628,48,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,5.73,yes,6897,4.1,2.56,AETN271813,National Party,1605,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,Salaried Work or Employed,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,4,L. AYODHI,M,IND,2731,46,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,1.62,yes,914,0.54,2.56,AETN190994,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,5,P. THOMAS BARNABAS,M,PB,1817,40,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,1.08,yes,552,0.33,2.56,AETN190995,Local Party,6276,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,6,A.ANAND,M,IJK,1265,34,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.75,yes,317,0.19,2.56,AETN190996,Local Party,3969,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,7,P.T. KANNAN,M,BSP,948,43,SC,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.56,yes,113,0.07,2.56,AETN190997,State-based Party (Other State),16651,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,8,L. BALAJI,M,JMM,835,31,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.5,yes,48,0.03,2.56,AETN190998,State-based Party (Other State),4653,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,9,A. MANSSOOR ALI KHAN,M,MMKA,787,48,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.47,yes,235,0.14,2.56,AETN190999,Local Party,11624,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Liberal Profession or Professional,"Actor, Consultant",,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,10,S. MEENAKSHI SUNDARAM,M,LSP,552,32,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.33,yes,184,0.11,2.56,AETN191000,Local Party,5107,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,11,M. RAMAKRISHNAN,M,IND,368,35,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.22,yes,62,0.04,2.56,AETN191001,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,12,U. THILAKARAJAN,M,IND,306,28,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.18,yes,29,0.02,2.56,AETN191002,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,13,K. RAVI,M,IND,277,49,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.16,yes,0,0,2.56,AETN270830,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,14,A. VARADAN,M,IND,277,39,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.16,yes,34,0.02,2.56,AETN191004,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,15,K. MUTHU KRISHNAN,M,AIPPMR,243,64,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.14,yes,44,0.03,2.56,AETN191005,Local Party,739,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,16,C. KRISHNAMURTHY,M,IND,199,35,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.12,yes,40,0.02,2.56,AETN191006,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,17,M. V. RAJENDRA BABU,M,IND,159,39,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.09,yes,14,0.01,2.56,AETN191007,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,18,J. DHINAKARAN,M,IND,145,28,SC,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.09,yes,3,0,2.56,AETN191008,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,19,M. EZHIL ARASU,M,IND,142,27,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.08,yes,6,0,2.56,AETN191009,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,28,2011,5,4,0,20,S. MUTHALAGAN,M,PPIS,136,36,GEN,168135,239939,ALANDUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,20,70.07,0.08,yes,0,0,2.56,AETN191010,Local Party,6057,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,29,2011,5,4,0,1,R. PERUMAL,M,ADMK,101751,54,SC,172263,210457,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,11,81.85,59.07,no,40932,23.76,2.13,AETN256765,State-based Party,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Tamil_Nadu,10,29,2011,5,4,0,2,D. YASODHA,F,INC,60819,66,SC,172263,210457,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,11,81.85,35.31,no,57851,33.58,2.13,AETN271024,National Party,3482,TRUE,6,INC,3482,SRIPERUMBUDUR,TRUE,TRUE,4,FALSE,TRUE,TRUE,10th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,10,29,2011,5,4,0,3,C. DHANASEKARAN,M,PB,2968,47,SC,172263,210457,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,11,81.85,1.72,yes,896,0.52,2.13,AETN191027,Local Party,6276,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,29,2011,5,4,0,4,A. HARIKRISHNAN,M,BJP,2072,43,SC,172263,210457,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,11,81.85,1.2,yes,1112,0.65,2.13,AETN191028,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agricultural Labour,,,,State Assembly Election (AE)
Tamil_Nadu,10,29,2011,5,4,0,5,V. RAMESH,M,IND,960,34,SC,172263,210457,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,11,81.85,0.56,yes,10,0.01,2.13,AETN191029,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,29,2011,5,4,0,6,D. KUMARESAN,M,PPIS,950,25,SC,172263,210457,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,11,81.85,0.55,yes,190,0.11,2.13,AETN191030,Local Party,6057,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,29,2011,5,4,0,7,V. GANDHI,M,IND,760,27,SC,172263,210457,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,11,81.85,0.44,yes,96,0.06,2.13,AETN191031,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,29,2011,5,4,0,8,M. SENTHIVEL,M,BSP,664,38,SC,172263,210457,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,11,81.85,0.39,yes,163,0.09,2.13,AETN191032,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,29,2011,5,4,0,9,A. SURESH,M,IJK,501,38,SC,172263,210457,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,11,81.85,0.29,yes,88,0.05,2.13,AETN191033,Local Party,3969,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,29,2011,5,4,0,10,M. SANTHOSAM,M,IND,413,36,SC,172263,210457,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,11,81.85,0.24,yes,8,0,2.13,AETN191034,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,29,2011,5,4,0,11,A. SACRATES,M,CPI(ML)(L),405,30,SC,172263,210457,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,11,81.85,0.24,yes,0,0,2.13,AETN191035,Local Party,2472,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,1,P. DHANSINGH,M,ADMK,105631,64,SC,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,52.7,no,17374,8.67,2.13,AETN191036,State-based Party,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,2,T. M. ANBARASAN,M,DMK,88257,51,GEN,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,44.03,no,87175,43.49,2.13,AETN193697,State-based Party,10192,TRUE,2,DMK,10192,ALANDUR,FALSE,TRUE,1,FALSE,TRUE,TRUE,12th Pass,Small Business or Self-employed,Workshop or Small Manufacturer,Agriculture,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,3,R. KUMAR,M,LSP,1082,26,GEN,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.54,yes,8,0,2.13,AETN191038,Local Party,5107,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,Engineer,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,4,B. RAJAPPA,M,BSP,1074,48,SC,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.54,yes,22,0.01,2.13,AETN191039,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,5,R. SAMESUDOSS,M,IJK,1052,49,GEN,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.52,yes,313,0.16,2.13,AETN191040,Local Party,3969,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,6,M. P. ANBARASU,M,PB,739,46,SC,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.37,yes,130,0.06,2.13,AETN191041,Local Party,6276,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,7,S. VENKATESAN,M,IND,609,35,GEN,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.3,yes,244,0.12,2.13,AETN191042,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,8,M. RAMALINGAM,M,JD(U),365,50,GEN,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.18,yes,27,0.01,2.13,AETN191043,State-based Party (Other State),11002,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,9,R. RUKMANGATHAN,M,IND,338,56,GEN,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.17,yes,20,0.01,2.13,AETN191044,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,Engineer,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,10,R. DHANASINGH,M,IND,318,57,GEN,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.16,yes,7,0,2.13,AETN191045,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Salaried Work or Employed,,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,11,G. SHANMUGAM,M,IND,311,58,SC,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.16,yes,120,0.06,2.13,AETN191046,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,12,S. ARUNAGIRI,M,PPIS,191,46,GEN,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.1,yes,55,0.03,2.13,AETN191047,Local Party,6057,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,13,J. HARIFFULLAH,M,IND,136,31,GEN,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.07,yes,3,0,2.13,AETN191048,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Liberal Profession or Professional,Journalist or Editor,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,14,BALRAJ,M,IND,133,63,GEN,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.07,yes,23,0.01,2.13,AETN191049,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,15,K. SATHISHKUMAR,M,IND,110,36,GEN,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.05,yes,1,0,2.13,AETN191050,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,10,30,2011,5,4,0,16,E. SRINIVASAN,M,IND,109,32,GEN,200455,277671,PALLAVARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,72.19,0.05,yes,0,0,2.13,AETN191051,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,10,31,2011,5,4,0,1,T. K. M. CHINNEYAH,M,ADMK,91702,49,GEN,178230,255030,TAMBARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,69.89,51.45,no,13984,7.85,2.22,AETN191052,State-based Party,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,,,,State Assembly Election (AE)
Tamil_Nadu,10,31,2011,5,4,0,2,S. R. RAJA,M,DMK,77718,55,GEN,178230,255030,TAMBARAM,GEN,KANCHIPURAM,CHENNAI CITY REGION,16,69.89,43.61,no,74657,41.89,2.22,AETN187400,State-based Party,10192,TRUE,2,DMK,10192,TAMBARAM,TRUE,TRUE,1,FALSE,TRUE,TRUE,8th Pass,Business,,,,State Assembly Election (AE)
